id	pollster	언론매체	제목	date	범위	링크	조사 시작	enddate	조사방법	ARS/전화면접	후보자수	양자구도	삼자구도	다자구도	민주당 관련	전체응답률	가중치	나이	나이2	BanKiMoon	MoonJaeIn	AhnCheolSoo	AhnHeeJeong	HwangGyoAhn	LeeJaeMyung	YooSeungMin	남경필	손학규	박원순	김부겸	심상정	홍준표	이인제	원희룡	정운찬	김문수	오세훈	김무성	천정배	김관용	김종인	정동영	유시민	김제동
3265	리얼미터	매일경제 ‘레이더P’	전국 정례조사 2016년 12월 3주 주중집계	2016-12-19	전국	http://www.nesdc.go.kr/result/201702/FILE_201612211124167170.pdf.htm	161219	161221	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	10.6	1.24	4		23.1	22.2	8.6	4.7	2.6	11.9		2.1	4.1	4.4	1.5		2		0.7			4.1							
3272	타임리서치	월간중앙	전국 대통령선거 19대 대통령선거 등 정치현안	2016-12-20	전국	http://www.nesdc.go.kr/result/201702/FILE_201612201054167020.pdf.htm	161212	161212	무선RDD	ARS	8	0	0	1	2	5.1	1.53	2		19.1	26.2	7.6		4.3	18.5			4	5.4								3.5							
3273	알앤써치	(주)데일리안	전국 정기조사 정당지지율조사 알앤써치바로미터12월3주차	2016-12-20	전국	http://www.nesdc.go.kr/result/201702/FILE_201612200538250050.pdf.htm	161218	161219	무선RDD	ARS	12	0	0	1	3	4	1.36	2		23.4	29.2	6.3	4.4	1.4	10.9	3.9	1.3	1.7	2.3	2.3							2.7							
3278	알앤써치	폴리뉴스	전국 대통령선거 	2016-12-23	전국	http://www.nesdc.go.kr/result/201702/FILE_201612231131248610.pdf.htm	161222	161222	무선RDD	ARS	11	0	0	1	3	4.8	1.63	2		20.9	28.3	7.9	3.7	2	13.3		1	1.7	3.1	2.7							2.1							
3279	에스티아이	미디어오늘	"전국 정례조사 정당지지도, 대선지지도 등"	2016-12-23	전국	http://www.nesdc.go.kr/result/201702/FILE_201612231232088030.pdf.htm	161222	161222	무선RDD	ARS/전화면접	9	0	0	1	3	10.8	1.36	2		21.5	29.4	5.5	5.2	3.6	15.9			1.9	4.1								3.5							
3280	리얼미터	매일경제 '레이더P'	전국 정례조사 2016년 12월 22일 일간집계	2016-12-23	전국	http://www.nesdc.go.kr/portal/docToHtml.do?fileStreCours=201612/FILE_201612230706068530.pdf	161221	161222	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	9.7	1.17	4		23.5	23.4	7.9	4.4	1.9	11		2.3	3.5	3.9	1.7		1.7		1			3.9							
3281	리얼미터	매일경제 '레이더P'	전국 정례조사 2016년 12월 23일 일간집계	2016-12-23	전국	http://www.nesdc.go.kr/result/201702/FILE_201612230708452990.pdf.htm	161222	161223	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	10.6	1.08	4	6	23.7	24.7	7.6	5.2	2.5	13.2		1.3	2.3	3.3	1.3		1.6		0.9			3.3							
3282	리얼미터	매일경제 ‘레이더P’	전국 정례조사 2016년 12월 3주 주간집계	2016-12-23	전국	http://www.nesdc.go.kr/result/201702/FILE_201612230713057460.pdf.htm	161219	161223	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	10.6	1.17	4		23.3	23.1	8.2	4.9	2.5	12.3		1.9	3.5	3.9	1.4		1.8		0.8			3.8							
3283	중앙일보 조사연구팀	중앙선데이	전국 대통령선거 	2016-12-24	전국	http://www.nesdc.go.kr/result/201702/FILE_201612261140047760.pdf.htm	161222	161223	유무선혼합	전화면접	12	0	0	1	3	29.1	1.03	4		26.2	24.7	6.2	4.5	2.3	11.6		1.6	2.7	3	1.2				0.4			3.1							
3284	휴먼리서치	뉴스1 전북취재본부	"전국 광주광역시·전라북도·전라남도 대통령선거 후보지지도 및 정당지지도, 개헌관련 여론조사"	2016-12-24	전국	"http://www.nesdc.go.kr/result/201702/FILE_201612241010402850.pdf.htm(삭제, 호남권)"	161223	161224	유무선혼합	ARS	8	0	0	1	3	1.9	1.81	2		14.1	28.9	14.2	4.1	3.3	17.1			5.9	5.8															
3285	리얼미터	매일경제 '레이더P'	전국 정례조사 2016년 12월 26일 일간집계	2016-12-26	전국	http://www.nesdc.go.kr/result/201702/FILE_201612290119131070.pdf.htm	161223	161226	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	15.6	1.2	6		22.9	24.3	8.9	4.8	3	12		1.2	3	3.3	1.3		1.7		0.9			3.2							
3286	리얼미터	매일경제 '레이더P'	전국 정례조사 2016년 12월 27일 일간집계	2016-12-26	전국	http://www.nesdc.go.kr/result/201702/FILE_201612290227226500.pdf.htm	161226	161227	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	21.3	1.22	6		23.1	22.3	6.9	3.5	2.4	10.3		1.2	4.8	3.6	1.9		1.4		1			3.7							
3287	리얼미터	매일경제 '레이더P'	전국 정례조사 2016년 12월 28일 일간집계	2016-12-26	전국	http://www.nesdc.go.kr/result/201702/FILE_201612290227476090.pdf.htm	161227	161228	유무선스마트폰앱혼합	ARS	13	0	0	1	3	19.2	1.36	6		26.3	22.5	6.5	4.4	1.9	11.1		1.4	3.1	3.1	1.9		0.7		0.7			4.2							
3288	리얼미터	매일경제 ‘레이더P’	전국 정례조사 2016년 12월 4주 주중집계	2016-12-26	전국	http://www.nesdc.go.kr/result/201702/FILE_201612290112575160.pdf.htm	161226	161228	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	20.5	1.29	6		24.5	22.8	7.4	4.3	2.3	10.9		1.4	3.6	3.3	1.8		1.2		0.8			3.8							
3291	알앤써치	(주)데일리안	전국 정기조사 정당지지율조사 알앤써처바로미터12월4주차	2016-12-27	전국	http://www.nesdc.go.kr/result/201702/FILE_201612270905165210.pdf.htm	161225	161227	무선RDD	ARS	12	0	0	1	3	4.4	1.14	2		22.8	30.6	7	4.5	1.9	11.8	4	0.7	2	2.9	1.8							1.1							
3296	리서치앤리서치	"MBC, 한국경제신문"	전국 대통령선거 	2016-12-29	전국	http://www.nesdc.go.kr/result/201702/FILE_201612311238199510.pdf.htm	161229	161230	유무선혼합	전화면접	14	0	0	1	3	13.1	1.1	3		19.7	25.1	6.4	3.2	1.9	10.1	4.8	0.7	1.6	2.8	1				0.2		1	2							
3297	리서치앤리서치	동아일보	전국 대통령선거 	2016-12-29	전국	http://www.nesdc.go.kr/result/201702/FILE_201612311226463810.pdf.htm	161228	161230	유무선혼합	전화면접	12	0	0	1	3	14.2	1.2	3		18.1	22.7	4.7	3.6	1.9	10.5	4.4	0.7	2.1	2.8							0.6	2.6							
3299	마크로밀엠브레인	문화일보	전국 정례조사 현안 관련 국민 여론조사	2016-12-29	전국	http://www.nesdc.go.kr/result/201702/FILE_201612290805531911.pdf.htm	161227	161228	유무선혼합	전화면접	13	0	0	1	3	11.8	1.14	3		20.2	26.9	5.7	3.8	1.7	12.6	6.6	0.6	1.4	3.4	0.8						0.8	1.6							
3300	한국리서치	경향신문	전국 대통령선거 	2016-12-29	전국	http://www.nesdc.go.kr/result/201702/FILE_201612301155055001.pdf.htm	161227	161229	유무선혼합	전화면접	13	0	0	1	3	14.2	1.12	6		17.4	25.6	4.8	5.1	1.9	12		0.4	3.1	3.5	0.8						1.1	1.8		0.3					
3301	리서치뷰	리서치뷰	전국 정기조사 전현직대통령호감도 및 제19대 대선 관련	2016-12-29	전국	http://www.nesdc.go.kr/result/201702/FILE_201612291045149650.PDF.htm	161229	161229	무선RDD	ARS	9	0	0	1	3	4.1	2.01	2		23.7	26.8	5.3	5	3.7	11.4			3.8	3.1								3.1							
3304	리서치플러스	한겨레신문	전국 대통령선거 차기대선 및 정국 현안조사	2016-12-30	전국	http://www.nesdc.go.kr/result/201702/FILE_201612300234019351.pdf.htm	161228	161229	유무선혼합	전화면접	12	0	0	1	3	16.7	1.162	3		18.3	27.4	5.7	3.3	1.7	12		0.7	1.5	4.2	0.9							2.6		0.3					
3305	코리아리서치센터	"KBS, 연합뉴스"	전국 대통령선거 (정당지지도)	2016-12-30	전국	http://www.nesdc.go.kr/result/201702/FILE_201612300347137201.pdf.htm	161228	161229	유무선혼합	전화면접	12	0	0	1	3	13.7	1.14	3		17.2	21.6	4.6	4.6	1.7	11.4	3.4	0.5	2.1	3.1	0.8							1.8							
3306	리얼미터	매일경제 '레이더P'	전국 정례조사 2016년 12월 29일 일간집계	2016-12-30	전국	http://www.nesdc.go.kr/result/201702/FILE_201701020724053290.pdf.htm	161228	161229	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	20.7	1.42	6		22.7	22.4	8.8	4.6	1.7	10.9		1.3	2.9	4.8	1.5		0.5		0.7			5.2							
3307	리얼미터	매일경제 '레이더P'	전국 정례조사 2016년 12월 30일 일간집계	2016-12-30	전국	http://www.nesdc.go.kr/result/201702/FILE_201701020724374980.pdf.htm	161229	161230	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	23.1	1.29	6		22.6	23.8	7.1	4.1	2.9	12		0.8	3.3	4.6	1.2		0.4		0.7			4.1							
3308	시대정신연구소	세계일보 	전국 대통령선거 19대 대통령선거등 정치현안	2016-12-30	전국	http://www.nesdc.go.kr/result/201702/FILE_201612300619438860.pdf.htm	161228	161229	유무선혼합	전화면접	9	0	0	1	3	11.5	1.19	6		21.3	25.1	5.6	4.7	3.2	16.3			2.1	4.4								3							
3309	리얼미터	매일경제 ‘레이더P’	전국 정례조사 2016년 12월 4주 주간집계	2016-12-30	전국	http://www.nesdc.go.kr/result/201702/FILE_201701020727070450.pdf.htm	161226	161230	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	21.5	1.29	6		23.5	23	7.5	4.2	2.4	11.2		1.2	3.5	3.9	1.6		0.9		0.8			4.1							
3310	리얼미터	한국지방신문협회	"전국 대통령선거 정당지지도, 대선주자"	2016-12-30	전국	http://www.nesdc.go.kr/result/201702/FILE_201701010222392320.pdf.htm	161222	161225	유무선스마트폰앱혼합	ARS/전화면접	15	0	0	1	3	19.7	1.12	3		23	22.5	5.9	4.4	2.2	10.4		1	2.6	2.8	1.1		1		0.4	0.4		3.8		0.3					
3311	리얼미터	한국지방신문협회	"강원 대통령선거 정당지지도, 대선주자"	2016-12-30	전국	http://www.nesdc.go.kr/result/201702/FILE_201701110349205590.pdf.htm	161222	161225	유무선스마트폰앱혼합	ARS/전화면접	15	0	0	1	3	16.4	1.24	3		27.3	20.5	6.1	2.5	3.9	11		1.5	2.2	1.5	0.3		0.9		0.2	1.3		4.3		0.2					
3312	에이알씨그룹	서울신문	전국 정례조사 서울신문 신년특집 대국민 여론조사	2016-12-30	전국	http://www.nesdc.go.kr/result/201702/FILE_201612300749483751.pdf.htm	161227	161229	유선스마트폰앱혼합	전화면접	13	0	0	1	3	24.3	1.68	5		21.7	18.5	5.7	1.7	1.5	11.5		0.2	2.1	3	0.8			0.4			0.9	1.9							
3313	리얼미터	한국지방신문협회	"서울 ,경기,인천 대통령선거 정당지지도, 대선주자"	2016-12-30	전국	http://www.nesdc.go.kr/result/201702/FILE_201701110348518070.pdf.htm	161222	161225	유무선스마트폰앱혼합	전화면접	15	0	0	1	3	27.3	1.11	3		21.7	22.7	5.9	4.3	1.8	10.8		1.2	2.8	2.4	0.7		0.5		0.1	0.3		4.4		0.1					
3314	리얼미터	한국지방신문협회	"대전 충청,세종 대통령선거 정당지지도, 대선주자"	2016-12-30	전국	http://www.nesdc.go.kr/result/201702/FILE_201701110347500450.pdf.htm	161222	161225	유무선스마트폰앱혼합	ARS/전화면접	14	0	0	1	2	18.6	1.18	4		28	23.1	5.3		1.6	9.1		0.5	1.2	2.6	0.5		1.1		0.5	0.2		2.7		0.3					
3315	리얼미터	한국지방신문협회	"광주 ,전남,전북 대통령선거 정당지지도, 대선주자"	2016-12-30	전국	http://www.nesdc.go.kr/result/201702/FILE_201701110347213830.pdf.htm	161222	161225	유무선스마트폰앱혼합	ARS/전화면접	15	0	0	1	3	18	1.05	3		9.6	26	12	4.7	2.8	14.4		1	4.7	5	0.8		0.4		0.3	0.8		1.3		0.3					
3316	리얼미터	한국지방신문협회 	"대구 ,경북 대통령선거 정당지지도, 대선주자"	2016-12-30	전국	http://www.nesdc.go.kr/result/201702/FILE_201701110346518500.pdf.htm	161222	161225	유무선스마트폰앱혼합	ARS/전화면접	15	0	0	1	3	22.3	1.21	4		31.8	16.6	3.1	3	4.5	7.3		0.7	2.5	2	4.5		1.6		0.6	0.4		3.4		0.5					
3317	리얼미터	한국지방신문협회	"부산 ,경남,울산 대통령선거 정당지지도, 대선주자"	2016-12-30	전국	http://www.nesdc.go.kr/result/201702/FILE_201701110346171920.pdf.htm	161222	161225	유무선스마트폰앱혼합	ARS/전화면접	15	0	0	1	3	18.8	1.06	2		25.9	23.5	4.2	3.6	1.7	9.4		0.9	1.9	3.7	0.9		2.4		0.6	0.5		4.6		0.5					
3319	윈스리서치	정경뉴스	전국 대통령선거 	2016-12-31	전국	http://www.nesdc.go.kr/result/201702/FILE_201612311203433460.pdf.htm	161213	161213	유무선혼합	ARS	6	0	0	1	2	6.7	1.73	3		24.33	28.74	6.59			18.06			2.31	2.89															
3320	리얼미터	매일경제신문MBN	전국 대통령선거 2017 신년기획 정국현안 대국민 여론조사	2016-12-31	전국	http://www.nesdc.go.kr/result/201702/FILE_201612310625434090.pdf.htm	161227	161228	유무선스마트폰앱혼합	전화면접	15	0	0	1	3	29.2	1.11	6		22.1	25.2	6.8	4	2.2	11.5		0.6	2.4	2.8	0.5			0.5	0.3	0.4		2.7				0.5			
3322	리얼미터	충청투데이	"대전 충청,세종 정례조사 현 정치현안에 대한 충청인 여론조사"	2016-12-31	전국	http://www.nesdc.go.kr/result/201702/FILE_201612310622407460.pdf.htm	161220	161221	유선스마트폰앱혼합	ARS	10	0	0	1	3	6	1.94	2		31.1	21	5.8	10.2	2.2	10.7			3.3	2.8	1.3							3							
3323	리얼미터	영남일보	전국 정례조사 2017신년기획정국현안 대구·경북지역여론조사	2016-12-31	전국	http://www.nesdc.go.kr/result/201702/FILE_201612310615041860.pdf.htm	161227	161229	유선스마트폰앱혼합	ARS	13	0	0	1	3	10.4	1.67	3		34.8	15.6	3.4	1.9	5.2	6.7		0.9	2	1.5	4.6						1	4.7			3.8				
3327	리얼미터	서울경제	전국 대통령선거 2017 신년기획 정국현안 대국민 여론조사	2016-12-31	전국	http://www.nesdc.go.kr/result/201702/FILE_201612310629210620.pdf.htm	161227	161227	유무선스마트폰앱혼합	전화면접	13	0	0	1	3	27.6	1.27	6		22.7	23.3	7.3	3.6	3.5	11.5		0.8	2.7	3.2	1.1		1.9		0.3			2							
3330	TNS KOREA	SBS	전국 대통령선거 	2016-12-31	전국	http://www.nesdc.go.kr/result/201702/FILE_201612310559556171.pdf.htm	161229	161230	유무선혼합	전화면접	12	0	0	1	3	8.7	1.22	3		18.3	25.1	6.3	4.4	1.9	12.2		0.9	2	2	0.7						0.8	1.5							
3334	디오피니언	아시아투데이	전국 대통령선거 	2017-01-01	전국	http://www.nesdc.go.kr/result/201702/FILE_201701010748334591.pdf.htm	161227	161227	유선인터넷혼합	전화면접	14	0	0	1	3	19.8	1.06	3	5	18	25.6	5.8	3.1	1.9	10.3	4	0.9	3.4	3					0.3		0.9	3.4		0.7					
3337	중앙일보 조사연구팀	중앙일보	전국 대통령선거 	2017-01-01	전국	http://www.nesdc.go.kr/result/201702/FILE_201701010746592000.pdf.htm	161228	161229	유무선혼합	전화면접	10	0	0	1	3	24.3	1.09	6		22.7	25.8	6.6	4.5	2.7	13.1		2.3	3.1	2.8								2.8							
3338	밀워드브라운미디어리서치	조선일보	전국 대통령선거 현안 관련 국민 여론조사	2017-01-02	전국	http://www.nesdc.go.kr/result/201702/FILE_201701031100499510.pdf.htm	160923	160924	유무선혼합	전화면접	13	0	0	1	2	13.1	1.08	3		27.4	16.5	8.2	2.5	2.5			0.9	1.7	4.4	1.6				0.4		1.3	4.3	2.8						
3339	밀워드브라운미디어리서치	조선일보	전국 정례조사 신년특집 국민 여론조사	2017-01-02	전국	http://www.nesdc.go.kr/result/201702/FILE_201701031109343390.pdf.htm	161230	161231	유무선혼합	전화면접	12	0	0	1	3	11.4	1.13	2		17.4	24	5.4	4.3	1	11.5		0.7	3	3	0.8						0.8	1.6							
3340	리얼미터	매일경제 '레이더P'	전국 정례조사 2017년 1월 2일 일간집계	2017-01-03	전국	http://www.nesdc.go.kr/result/201702/FILE_201701030649453000.pdf.htm	161230	170102	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	20.8	1.36	6		21.5	27.6	6.9	4.6	2.8	10.9		1.1	3.6	4.4	0.8		0.2		0.7			2.2							
3341	리얼미터	매일경제 '레이더P'	전국 정례조사 2017년 1월 3일 일간집계	2017-01-03	전국	http://www.nesdc.go.kr/result/201702/FILE_201701041243589710.pdf.htm	170102	170103	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	20.2	1.41	6		20.2	29.5	6.8	5.7	2.9	9.3		1.1	3.9	4.9	1.1		1.2		0.6			1.5							
3342	리얼미터	매일경제 '레이더P'	전국 정례조사 2017년 1월 4일 일간집계	2017-01-03	전국	http://www.nesdc.go.kr/result/201702/FILE_201701040656173100.pdf.htm	170103	170104	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	22.9	1.36	6		20.5	27.6	6.3	6.1	3.2	10.7		1	3.2	4.7	1		1.5		0.3			2.1							
3343	리얼미터	매일경제 ‘레이더P’	전국 정례조사 2017년 1월 1주 주중집계	2017-01-03	전국	http://www.nesdc.go.kr/result/201702/FILE_201701040709444880.pdf.htm	170102	170104	유무선스마트폰앱혼합	ARS/전화면접	13	0	0	1	3	21.3	1.4	6		20.4	28.5	6.7	5.8	3	10.2		1.1	3.5	4.7	0.9		1.1		0.5			1.8							
3344	알앤써치	(주)데일리안	전국 정기조사 정당지지율조사 알앤써처바로미터1월1주차 (2017년)	2017-01-03	전국	http://www.nesdc.go.kr/result/201702/FILE_201701030718057250.pdf.htm	170101	170102	무선RDD	ARS	12	0	0	1	3	5.3	1.78	3		21.3	32.2	5.9	3.9	2.1	10	7.2	0.7	3.1	3.3	0.9							1.9							
